,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
2016-09-08 15:00:00,28.39,0.8,22.37,0.79,partly-cloudy-day,,0.0,0.0,,1010.81,Humid and Mostly Cloudy,26.41,1473364800,3,16.089,256.0,3.78,2.02
2016-09-08 16:00:00,29.32,0.8,22.5,0.77,partly-cloudy-day,,0.0,0.0,,1010.85,Humid and Mostly Cloudy,26.94,1473368400,2,16.089,262.0,3.49,1.69
2016-09-08 17:00:00,29.97,0.57,22.25,0.73,partly-cloudy-day,,0.0,0.0,,1010.78,Humid and Mostly Cloudy,27.43,1473372000,1,16.089,260.0,2.7,1.27
2016-09-08 18:00:00,29.52,0.46,21.67,0.71,partly-cloudy-day,,0.0,0.0,,1010.7,Partly Cloudy,27.31,1473375600,0,16.089,266.0,2.28,1.04
2016-09-08 19:00:00,28.23,0.31,21.43,0.74,partly-cloudy-day,,0.0,0.0,,1010.8,Partly Cloudy,26.47,1473379200,0,16.089,255.0,0.72,0.45
2016-09-08 20:00:00,25.36,0.41,21.11,0.8,partly-cloudy-night,,0.0,0.0,,1011.58,Partly Cloudy,24.73,1473382800,0,16.089,225.0,0.25,0.17
2016-09-08 21:00:00,24.14,0.24,20.85,0.85,partly-cloudy-night,,0.0,0.0,,1012.5,Partly Cloudy,23.52,1473386400,0,15.59,218.0,0.23,0.22
2016-09-08 22:00:00,23.27,0.4,20.52,0.88,partly-cloudy-night,,0.0,0.0,,1012.66,Partly Cloudy,22.66,1473390000,0,15.413,266.0,0.17,0.1
2016-09-08 23:00:00,22.85,0.41,20.29,0.89,partly-cloudy-night,,0.0,0.0,,1012.96,Partly Cloudy,22.25,1473393600,0,15.44,265.0,0.24,0.17
2016-09-09 00:00:00,22.37,0.55,19.96,0.89,partly-cloudy-night,,0.0,0.0,,1013.35,Mostly Cloudy,21.8,1473397200,0,15.656,281.0,0.44,0.24
2016-09-09 01:00:00,21.7,0.32,19.21,0.88,partly-cloudy-night,,0.0,0.0,,1013.87,Partly Cloudy,21.22,1473400800,0,15.276,332.0,0.23,0.17
2016-09-09 02:00:00,20.77,0.09,18.42,0.89,clear-night,,0.0,0.0,,1013.65,Clear,20.36,1473404400,0,14.175,0.0,0.18,0.04
2016-09-09 03:00:00,20.03,0.06,17.78,0.89,clear-night,,0.0,0.0,,1013.63,Clear,19.68,1473408000,0,14.902,353.0,0.1,0.09
2016-09-09 04:00:00,19.3,0.2,17.29,0.9,partly-cloudy-night,,0.0,0.0,,1013.57,Partly Cloudy,18.99,1473411600,0,15.053,0.0,0.11,0.07
2016-09-09 05:00:00,18.86,0.4,17.08,0.91,partly-cloudy-night,,0.0,0.0,,1013.29,Partly Cloudy,18.57,1473415200,0,15.221,39.0,0.18,0.12
2016-09-09 06:00:00,18.72,0.53,16.98,0.91,partly-cloudy-night,,0.0,0.0,,1013.38,Mostly Cloudy,18.43,1473418800,0,13.471,180.0,0.16,0.11
2016-09-09 07:00:00,18.84,0.66,17.27,0.92,partly-cloudy-day,,0.0,0.0,,1013.58,Mostly Cloudy,18.52,1473422400,0,12.438,180.0,0.16,0.06
2016-09-09 08:00:00,20.46,0.81,18.62,0.92,partly-cloudy-day,,0.0,0.0,,1013.68,Mostly Cloudy,20.01,1473426000,1,13.692,137.0,0.24,0.1
2016-09-09 09:00:00,22.5,0.41,20.03,0.89,partly-cloudy-day,,0.0,0.0,,1013.43,Partly Cloudy,21.93,1473429600,2,14.397,153.0,1.46,0.59
2016-09-09 10:00:00,24.03,0.74,20.91,0.86,partly-cloudy-day,,0.0,0.0,,1013.18,Mostly Cloudy,23.39,1473433200,3,14.877,161.0,1.85,0.71
2016-09-09 11:00:00,25.06,0.74,21.58,0.85,partly-cloudy-day,,0.0,0.0,,1013.26,Mostly Cloudy,24.36,1473436800,4,15.06,178.0,2.23,1.0
2016-09-09 12:00:00,25.91,0.96,22.05,0.83,cloudy,,0.0,0.0,,1013.35,Overcast,25.17,1473440400,4,16.089,184.0,2.99,1.24
2016-09-09 13:00:00,26.31,0.96,22.07,0.81,cloudy,,0.0,0.0,,1013.65,Overcast,25.58,1473444000,4,16.089,203.0,2.57,0.99
2016-09-09 14:00:00,28.27,1.0,22.0,0.77,cloudy,,0.0,0.0,,1013.46,Overcast,26.4,1473447600,4,16.089,202.0,2.26,0.91
2016-09-09 15:00:00,28.74,0.84,21.76,0.74,partly-cloudy-day,,0.0,0.0,,1012.76,Mostly Cloudy,26.75,1473451200,3,16.089,185.0,1.95,0.87
2016-09-09 16:00:00,26.61,0.92,21.6,0.77,cloudy,,0.0,0.0,,1012.07,Overcast,25.95,1473454800,2,16.089,172.0,2.65,1.06
2016-09-09 17:00:00,25.14,1.0,20.98,0.81,cloudy,,0.0287,0.18,rain,1012.03,Overcast,24.53,1473458400,1,16.089,167.0,2.54,0.95
2016-09-09 18:00:00,23.57,1.0,19.83,0.82,cloudy,,0.1289,0.27,rain,1012.31,Overcast,23.07,1473462000,0,15.555,157.0,2.1,0.94
2016-09-09 19:00:00,22.13,0.92,17.72,0.77,cloudy,,0.2192,0.23,rain,1012.05,Overcast,21.87,1473465600,0,16.089,149.0,1.56,0.47
2016-09-09 20:00:00,21.48,0.91,17.14,0.77,cloudy,,0.0202,0.12,rain,1011.84,Overcast,21.28,1473469200,0,16.089,140.0,0.65,0.2
2016-09-09 21:00:00,21.04,0.96,17.17,0.8,cloudy,,0.0091,0.07,rain,1011.45,Overcast,20.82,1473472800,0,16.089,193.0,0.4,0.1
2016-09-09 22:00:00,20.99,0.78,17.55,0.82,partly-cloudy-night,,0.0,0.0,,1011.77,Mostly Cloudy,20.72,1473476400,0,16.089,293.0,0.55,0.24
2016-09-09 23:00:00,20.91,1.0,17.68,0.83,cloudy,,0.0,0.0,,1011.17,Overcast,20.62,1473480000,0,16.089,313.0,1.27,0.49
2016-09-10 00:00:00,20.41,0.97,17.43,0.84,cloudy,,0.0,0.0,,1010.24,Overcast,20.14,1473483600,0,15.792,309.0,0.54,0.18
2016-09-10 01:00:00,20.01,0.87,17.32,0.86,partly-cloudy-night,,0.0,0.0,,1010.3,Mostly Cloudy,19.74,1473487200,0,16.089,309.0,0.52,0.22
2016-09-10 02:00:00,19.45,0.24,17.1,0.88,partly-cloudy-night,,0.0,0.0,,1009.54,Partly Cloudy,19.18,1473490800,0,15.869,40.0,0.37,0.13
2016-09-10 03:00:00,19.17,0.59,17.15,0.9,partly-cloudy-night,,0.0,0.0,,1009.61,Mostly Cloudy,18.89,1473494400,0,15.831,279.0,0.9,0.53
2016-09-10 04:00:00,19.31,1.0,17.29,0.9,cloudy,,0.0,0.0,,1009.45,Overcast,19.01,1473498000,0,15.12,255.0,1.23,0.6
2016-09-10 05:00:00,19.42,1.0,17.42,0.9,cloudy,,0.0,0.0,,1009.77,Overcast,19.1,1473501600,0,14.526,255.0,1.38,0.59
2016-09-10 06:00:00,19.46,1.0,17.62,0.91,cloudy,,0.0,0.0,,1009.68,Overcast,19.11,1473505200,0,11.984,230.0,1.29,0.59
2016-09-10 07:00:00,19.85,0.9,18.22,0.93,cloudy,,0.0161,0.11,rain,1009.87,Overcast,19.43,1473508800,0,9.307,221.0,2.4,0.91
2016-09-10 08:00:00,20.48,1.0,19.05,0.95,cloudy,,0.0667,0.34,rain,1009.73,Overcast,19.96,1473512400,1,7.655,244.0,3.28,1.27
2016-09-10 09:00:00,20.93,0.93,19.1,0.92,rain,,0.0997,0.44,rain,1008.79,Possible Drizzle,20.43,1473516000,2,14.425,259.0,3.4,1.33
2016-09-10 10:00:00,20.76,0.99,18.66,0.9,rain,,0.0585,0.38,rain,1009.04,Possible Drizzle,20.32,1473519600,3,15.868,260.0,4.89,2.28
2016-09-10 11:00:00,20.09,1.0,17.83,0.89,cloudy,,0.0307,0.21,rain,1010.15,Overcast,19.74,1473523200,3,15.265,276.0,5.35,2.4
2016-09-10 12:00:00,19.12,1.0,16.38,0.85,cloudy,,0.0467,0.29,rain,1011.18,Overcast,18.94,1473526800,4,16.089,306.0,4.72,2.13
2016-09-10 13:00:00,20.64,0.78,15.6,0.73,partly-cloudy-day,,0.0,0.0,,1011.95,Mostly Cloudy,20.62,1473530400,5,16.089,301.0,6.18,2.96
2016-09-10 14:00:00,21.2,0.75,14.75,0.67,partly-cloudy-day,,0.0,0.0,,1012.92,Mostly Cloudy,21.2,1473534000,4,16.089,299.0,6.17,2.92
2016-09-10 15:00:00,21.98,0.75,14.02,0.61,partly-cloudy-day,,0.0,0.0,,1012.97,Mostly Cloudy,21.98,1473537600,3,16.089,291.0,5.75,2.46
2016-09-10 16:00:00,22.53,0.62,13.75,0.58,partly-cloudy-day,,0.0,0.0,,1012.68,Mostly Cloudy,22.53,1473541200,2,16.089,292.0,5.17,2.39
2016-09-10 17:00:00,22.41,0.67,13.67,0.58,partly-cloudy-day,,0.0,0.0,,1012.5,Mostly Cloudy,22.41,1473544800,1,16.089,293.0,6.23,2.59
2016-09-10 18:00:00,21.8,0.45,13.25,0.58,partly-cloudy-day,,0.0,0.0,,1013.28,Partly Cloudy,21.8,1473548400,0,16.089,300.0,6.71,2.98
2016-09-10 19:00:00,20.6,0.29,13.24,0.63,partly-cloudy-day,,0.0,0.0,,1015.08,Partly Cloudy,20.6,1473552000,0,16.089,293.0,5.03,2.3
2016-09-10 20:00:00,19.35,0.53,13.08,0.67,partly-cloudy-night,,0.0,0.0,,1016.32,Mostly Cloudy,19.35,1473555600,0,16.089,306.0,2.77,1.22
2016-09-10 21:00:00,18.41,0.34,12.94,0.7,partly-cloudy-night,,0.0,0.0,,1017.43,Partly Cloudy,18.41,1473559200,0,16.089,299.0,1.98,0.94
2016-09-10 22:00:00,17.69,0.33,12.6,0.72,partly-cloudy-night,,0.0,0.0,,1018.29,Partly Cloudy,17.69,1473562800,0,16.089,310.0,1.97,0.9
2016-09-10 23:00:00,16.62,0.14,12.31,0.76,partly-cloudy-night,,0.0,0.0,,1018.49,Partly Cloudy,16.62,1473566400,0,16.089,296.0,0.88,0.41
2016-09-11 00:00:00,15.6,0.0,12.16,0.8,clear-night,,0.0,0.0,,1018.81,Clear,15.6,1473570000,0,16.089,294.0,0.6,0.35
2016-09-11 01:00:00,14.74,0.0,11.92,0.83,clear-night,,0.0,0.0,,1019.02,Clear,14.74,1473573600,0,16.089,273.0,0.35,0.15
2016-09-11 02:00:00,14.13,0.0,11.77,0.86,clear-night,,0.0,0.0,,1019.82,Clear,14.13,1473577200,0,16.089,274.0,0.43,0.24
2016-09-11 03:00:00,13.53,0.0,11.48,0.87,clear-night,,0.0,0.0,,1020.2,Clear,13.53,1473580800,0,16.089,269.0,0.19,0.08
2016-09-11 04:00:00,12.94,0.0,11.16,0.89,clear-night,,0.0,0.0,,1020.55,Clear,12.94,1473584400,0,16.089,269.0,0.17,0.09
2016-09-11 05:00:00,12.56,0.0,10.92,0.9,clear-night,,0.0,0.0,,1020.98,Clear,12.56,1473588000,0,16.089,267.0,0.26,0.16
2016-09-11 06:00:00,12.05,0.12,10.56,0.91,clear-night,,0.0,0.0,,1021.66,Clear,12.05,1473591600,0,16.089,267.0,0.15,0.07
2016-09-11 07:00:00,11.8,0.08,10.55,0.92,clear-day,,0.0,0.0,,1022.29,Clear,11.8,1473595200,0,15.434,265.0,0.2,0.09
2016-09-11 08:00:00,14.01,0.08,12.15,0.89,clear-day,,0.0,0.0,,1022.6,Clear,14.01,1473598800,1,16.089,239.0,0.42,0.11
2016-09-11 09:00:00,17.27,0.09,13.5,0.79,clear-day,,0.0,0.0,,1022.82,Clear,17.27,1473602400,2,16.089,229.0,0.67,0.18
2016-09-11 10:00:00,20.08,0.08,13.54,0.66,clear-day,,0.0,0.0,,1023.07,Clear,20.08,1473606000,3,16.089,217.0,1.83,0.76
2016-09-11 11:00:00,21.69,0.1,12.26,0.55,clear-day,,0.0,0.0,,1022.86,Clear,21.69,1473609600,5,16.089,218.0,2.8,1.15
2016-09-11 12:00:00,22.58,0.15,11.35,0.49,partly-cloudy-day,,0.0,0.0,,1022.55,Partly Cloudy,22.58,1473613200,6,16.089,223.0,2.74,1.05
2016-09-11 13:00:00,23.26,0.26,11.17,0.47,partly-cloudy-day,,0.0,0.0,,1022.29,Partly Cloudy,23.26,1473616800,6,16.089,223.0,3.02,1.25
2016-09-11 14:00:00,23.72,0.44,10.98,0.45,partly-cloudy-day,,0.0,0.0,,1021.6,Partly Cloudy,23.72,1473620400,5,16.089,240.0,2.94,0.9
2016-09-11 15:00:00,24.29,0.44,10.88,0.43,partly-cloudy-day,,0.0,0.0,,1021.06,Partly Cloudy,24.29,1473624000,4,16.089,214.0,2.7,0.98
2016-09-11 16:00:00,24.42,0.4,10.69,0.42,partly-cloudy-day,,0.0,0.0,,1020.58,Partly Cloudy,24.42,1473627600,3,16.089,207.0,2.53,0.95
2016-09-11 17:00:00,24.18,0.31,10.49,0.42,partly-cloudy-day,,0.0,0.0,,1020.02,Partly Cloudy,24.18,1473631200,1,16.089,207.0,2.45,0.98
2016-09-11 18:00:00,23.57,0.07,10.88,0.45,clear-day,,0.0,0.0,,1019.78,Clear,23.57,1473634800,0,16.089,192.0,1.83,0.67
2016-09-11 19:00:00,21.93,0.01,11.61,0.52,clear-day,,0.0,0.0,,1019.67,Clear,21.93,1473638400,0,16.089,176.0,0.73,0.34
2016-09-11 20:00:00,19.39,0.0,11.99,0.62,clear-night,,0.0,0.0,,1019.8,Clear,19.39,1473642000,0,16.089,147.0,0.31,0.26
2016-09-11 21:00:00,17.83,0.0,12.03,0.69,clear-night,,0.0,0.0,,1019.81,Clear,17.83,1473645600,0,16.089,152.0,0.27,0.22
2016-09-11 22:00:00,17.22,0.0,11.74,0.7,clear-night,,0.0,0.0,,1019.75,Clear,17.22,1473649200,0,16.089,156.0,0.36,0.23
2016-09-11 23:00:00,17.24,0.0,11.62,0.7,clear-night,,0.0,0.0,,1019.56,Clear,17.24,1473652800,0,16.089,165.0,1.22,0.65
2016-09-12 00:00:00,16.98,0.0,11.49,0.7,clear-night,,0.0,0.0,,1019.73,Clear,16.98,1473656400,0,16.089,171.0,1.09,0.58
2016-09-12 01:00:00,16.41,0.0,11.48,0.73,clear-night,,0.0,0.0,,1019.71,Clear,16.41,1473660000,0,16.089,176.0,0.92,0.52
2016-09-12 02:00:00,15.53,0.0,11.49,0.77,clear-night,,0.0,0.0,,1019.58,Clear,15.53,1473663600,0,16.089,178.0,0.74,0.37
2016-09-12 03:00:00,15.05,0.0,11.39,0.79,clear-night,,0.0,0.0,,1019.53,Clear,15.05,1473667200,0,16.089,172.0,0.65,0.3
2016-09-12 04:00:00,14.92,0.0,11.4,0.79,clear-night,,0.0,0.0,,1019.75,Clear,14.92,1473670800,0,16.089,185.0,0.64,0.37
2016-09-12 05:00:00,14.33,0.0,11.31,0.82,clear-night,,0.0,0.0,,1019.71,Clear,14.33,1473674400,0,16.089,181.0,0.41,0.29
2016-09-12 06:00:00,13.88,0.0,11.29,0.84,clear-night,,0.0,0.0,,1019.84,Clear,13.88,1473678000,0,16.089,178.0,0.37,0.21
2016-09-12 07:00:00,13.64,0.0,11.37,0.86,clear-day,,0.0,0.0,,1020.03,Clear,13.64,1473681600,0,16.089,163.0,0.44,0.18
2016-09-12 08:00:00,16.16,0.0,12.77,0.8,clear-day,,0.0,0.0,,1020.31,Clear,16.16,1473685200,1,16.089,179.0,1.48,0.61
2016-09-12 09:00:00,19.24,0.0,13.59,0.7,clear-day,,0.0,0.0,,1020.34,Clear,19.24,1473688800,2,16.089,185.0,2.59,1.27
2016-09-12 10:00:00,21.74,0.0,14.03,0.62,clear-day,,0.0,0.0,,1020.32,Clear,21.74,1473692400,4,16.089,194.0,3.27,1.74
2016-09-12 11:00:00,23.28,0.0,14.09,0.56,clear-day,,0.0,0.0,,1019.96,Clear,23.28,1473696000,5,16.089,183.0,3.93,2.0
2016-09-12 12:00:00,24.27,0.1,13.71,0.52,clear-day,,0.0,0.0,,1019.39,Clear,24.27,1473699600,6,16.089,179.0,4.35,2.0
2016-09-12 13:00:00,25.08,0.1,13.66,0.49,clear-day,,0.0,0.0,,1018.83,Clear,25.08,1473703200,6,16.089,181.0,4.8,2.12
2016-09-12 14:00:00,25.75,0.1,13.47,0.47,clear-day,,0.0,0.0,,1018.15,Clear,25.75,1473706800,6,16.089,181.0,4.98,2.08
2016-09-12 15:00:00,26.29,0.11,13.44,0.45,clear-day,,0.0,0.0,,1017.29,Clear,26.29,1473710400,4,16.089,189.0,5.07,2.28
2016-09-12 16:00:00,26.49,0.08,13.3,0.44,clear-day,,0.0,0.0,,1016.76,Clear,26.49,1473714000,3,16.089,186.0,4.77,2.14
2016-09-12 17:00:00,25.97,0.09,13.24,0.45,clear-day,,0.0,0.0,,1016.38,Clear,25.97,1473717600,1,16.089,181.0,4.88,2.1
2016-09-12 18:00:00,25.28,0.13,13.55,0.48,partly-cloudy-day,,0.0,0.0,,1016.17,Partly Cloudy,25.28,1473721200,0,16.089,183.0,3.68,1.8
2016-09-12 19:00:00,23.98,0.02,13.72,0.53,clear-day,,0.0,0.0,,1016.22,Clear,23.98,1473724800,0,16.089,178.0,2.34,0.92
2016-09-12 20:00:00,22.21,0.0,13.84,0.59,clear-night,,0.0,0.0,,1016.66,Clear,22.21,1473728400,0,16.089,172.0,1.2,0.72
2016-09-12 21:00:00,21.1,0.02,13.88,0.63,clear-night,,0.0,0.0,,1016.86,Clear,21.1,1473732000,0,16.089,174.0,1.14,0.55
2016-09-12 22:00:00,20.47,0.0,13.87,0.66,clear-night,,0.0,0.0,,1016.79,Clear,20.47,1473735600,0,16.089,182.0,1.5,0.76
2016-09-12 23:00:00,19.95,0.07,14.0,0.69,clear-night,,0.0,0.0,,1016.68,Clear,19.95,1473739200,0,16.089,182.0,1.75,0.84
2016-09-13 00:00:00,19.81,0.09,13.98,0.69,clear-night,,0.0,0.0,,1016.27,Clear,19.81,1473742800,0,16.089,193.0,2.0,0.98
2016-09-13 01:00:00,19.59,0.14,14.01,0.7,partly-cloudy-night,,0.0,0.0,,1016.22,Partly Cloudy,19.59,1473746400,0,16.089,202.0,2.16,1.01
2016-09-13 02:00:00,19.24,0.33,13.92,0.71,partly-cloudy-night,,0.0,0.0,,1016.51,Partly Cloudy,19.24,1473750000,0,16.089,213.0,1.73,0.79
2016-09-13 03:00:00,18.97,0.56,13.95,0.73,partly-cloudy-night,,0.0,0.0,,1016.24,Mostly Cloudy,18.97,1473753600,0,16.089,206.0,1.71,0.84
2016-09-13 04:00:00,18.68,0.49,13.95,0.74,partly-cloudy-night,,0.0,0.0,,1016.22,Partly Cloudy,18.68,1473757200,0,16.089,209.0,1.81,0.86
2016-09-13 05:00:00,18.25,0.42,13.94,0.76,partly-cloudy-night,,0.0,0.0,,1016.45,Partly Cloudy,18.25,1473760800,0,16.089,217.0,1.78,0.76
2016-09-13 06:00:00,17.87,0.35,13.91,0.78,partly-cloudy-night,,0.0,0.0,,1016.5,Partly Cloudy,17.87,1473764400,0,16.089,211.0,1.69,0.9
2016-09-13 07:00:00,17.67,0.21,14.04,0.79,partly-cloudy-day,,0.0,0.0,,1016.61,Partly Cloudy,17.67,1473768000,0,16.089,207.0,1.53,0.62
2016-09-13 08:00:00,19.29,0.21,14.92,0.76,partly-cloudy-day,,0.0,0.0,,1017.27,Partly Cloudy,19.29,1473771600,1,16.089,220.0,2.84,1.3
2016-09-13 09:00:00,21.46,0.21,16.06,0.72,partly-cloudy-day,,0.0,0.0,,1017.38,Partly Cloudy,21.4,1473775200,2,16.089,241.0,3.58,1.62
2016-09-13 10:00:00,23.63,0.33,17.12,0.68,partly-cloudy-day,,0.0,0.0,,1017.6,Partly Cloudy,23.46,1473778800,3,16.089,256.0,3.44,1.61
2016-09-13 11:00:00,25.32,0.31,18.06,0.65,partly-cloudy-day,,0.0,0.0,,1017.21,Partly Cloudy,25.06,1473782400,5,16.089,256.0,2.71,1.2
2016-09-13 12:00:00,27.65,0.34,18.62,0.62,partly-cloudy-day,,0.0,0.0,,1017.33,Partly Cloudy,26.56,1473786000,5,16.089,261.0,2.3,0.95
2016-09-13 13:00:00,29.05,0.35,18.94,0.58,partly-cloudy-day,,0.0,0.0,,1016.85,Partly Cloudy,27.84,1473789600,6,16.089,212.0,2.41,1.01
2016-09-13 14:00:00,29.86,0.37,18.83,0.55,partly-cloudy-day,,0.0,0.0,,1016.75,Partly Cloudy,28.67,1473793200,5,16.089,232.0,3.47,1.65
2016-09-13 15:00:00,29.98,0.5,18.75,0.55,partly-cloudy-day,,0.0,0.0,,1016.71,Partly Cloudy,28.82,1473796800,4,16.089,245.0,4.33,2.02
2016-09-13 16:00:00,29.89,0.59,18.53,0.54,partly-cloudy-day,,0.0,0.0,,1016.64,Mostly Cloudy,28.82,1473800400,2,16.089,266.0,3.91,1.81
2016-09-13 17:00:00,29.43,0.45,18.44,0.55,partly-cloudy-day,,0.0,0.0,,1016.62,Partly Cloudy,28.4,1473804000,1,16.089,270.0,3.18,1.4
2016-09-13 18:00:00,27.99,0.45,18.39,0.59,partly-cloudy-day,,0.0,0.0,,1016.67,Partly Cloudy,26.96,1473807600,0,16.089,312.0,2.65,1.27
2016-09-13 19:00:00,24.75,0.45,18.71,0.71,partly-cloudy-night,,0.0,0.0,,1017.38,Partly Cloudy,24.42,1473811200,0,16.089,347.0,1.91,0.9
2016-09-13 20:00:00,23.58,0.42,18.81,0.76,partly-cloudy-night,,0.0,0.0,,1018.09,Partly Cloudy,23.21,1473814800,0,16.089,349.0,1.91,0.92
2016-09-13 21:00:00,23.0,0.8,18.78,0.79,partly-cloudy-night,,0.0,0.0,,1018.74,Mostly Cloudy,22.62,1473818400,0,16.089,353.0,1.47,0.85
2016-09-13 22:00:00,22.08,0.95,18.61,0.83,cloudy,,0.0,0.0,,1019.52,Overcast,21.69,1473822000,0,16.089,7.0,1.82,0.92
2016-09-13 23:00:00,21.28,0.9,18.39,0.86,cloudy,,0.0,0.0,,1020.02,Overcast,20.9,1473825600,0,16.089,19.0,2.54,1.35
2016-09-14 00:00:00,20.83,1.0,18.04,0.86,cloudy,,0.0,0.0,,1020.16,Overcast,20.48,1473829200,0,16.089,20.0,2.41,1.15
2016-09-14 01:00:00,20.36,1.0,17.62,0.86,cloudy,,0.0,0.0,,1020.48,Overcast,20.06,1473832800,0,16.089,14.0,2.52,1.14
2016-09-14 02:00:00,19.89,1.0,17.16,0.86,cloudy,,0.0,0.0,,1020.73,Overcast,19.64,1473836400,0,16.089,9.0,2.47,1.16
2016-09-14 03:00:00,19.66,1.0,17.0,0.86,cloudy,,0.0,0.0,,1021.08,Overcast,19.42,1473840000,0,16.089,3.0,2.16,0.92
2016-09-14 04:00:00,19.33,1.0,16.87,0.87,cloudy,,0.0213,0.06,rain,1021.54,Overcast,19.1,1473843600,0,14.366,2.0,1.72,0.82
2016-09-14 05:00:00,18.95,1.0,16.74,0.88,cloudy,,0.1136,0.21,rain,1021.66,Overcast,18.71,1473847200,0,16.089,3.0,1.45,0.71
2016-09-14 06:00:00,18.66,1.0,16.67,0.89,cloudy,,0.0257,0.22,rain,1022.07,Overcast,18.43,1473850800,0,16.089,14.0,1.65,0.87
2016-09-14 07:00:00,18.51,0.93,16.39,0.89,cloudy,,0.0,0.0,,1022.47,Overcast,18.31,1473854400,0,16.089,18.0,1.87,0.76
2016-09-14 08:00:00,18.68,0.84,16.27,0.87,partly-cloudy-day,,0.0,0.0,,1022.77,Mostly Cloudy,18.51,1473858000,0,16.089,34.0,1.64,0.73
2016-09-14 09:00:00,19.74,0.77,16.63,0.83,partly-cloudy-day,,0.0,0.0,,1023.37,Mostly Cloudy,19.56,1473861600,1,16.089,49.0,1.91,1.03
2016-09-14 10:00:00,20.92,0.75,16.05,0.74,partly-cloudy-day,,0.0,0.0,,1024.11,Mostly Cloudy,20.84,1473865200,3,16.089,49.0,2.85,1.27
2016-09-14 11:00:00,21.73,0.67,15.3,0.67,partly-cloudy-day,,0.0,0.0,,1024.11,Mostly Cloudy,21.73,1473868800,4,16.089,46.0,2.99,1.42
2016-09-14 12:00:00,22.56,0.47,14.57,0.61,partly-cloudy-day,,0.0,0.0,,1024.27,Partly Cloudy,22.56,1473872400,5,16.089,49.0,3.53,1.72
2016-09-14 13:00:00,22.72,0.35,14.25,0.59,partly-cloudy-day,,0.0,0.0,,1024.12,Partly Cloudy,22.72,1473876000,6,16.089,51.0,3.71,1.82
2016-09-14 14:00:00,22.94,0.4,13.81,0.56,partly-cloudy-day,,0.0,0.0,,1023.61,Partly Cloudy,22.94,1473879600,5,16.089,52.0,4.0,2.02
2016-09-14 15:00:00,23.0,0.33,13.53,0.55,partly-cloudy-day,,0.0,0.0,,1023.03,Partly Cloudy,23.0,1473883200,4,16.089,48.0,3.73,1.67
2016-09-14 16:00:00,22.88,0.33,13.24,0.55,partly-cloudy-day,,0.0,0.0,,1022.75,Partly Cloudy,22.88,1473886800,2,16.089,59.0,4.37,2.1
2016-09-14 17:00:00,22.53,0.41,13.18,0.56,partly-cloudy-day,,0.0,0.0,,1022.78,Partly Cloudy,22.53,1473890400,1,16.089,59.0,4.01,1.87
2016-09-14 18:00:00,21.62,0.34,13.23,0.59,partly-cloudy-day,,0.0,0.0,,1022.85,Partly Cloudy,21.62,1473894000,0,16.089,58.0,3.62,1.86
2016-09-14 19:00:00,20.53,0.34,13.71,0.65,partly-cloudy-night,,0.0,0.0,,1022.8,Partly Cloudy,20.53,1473897600,0,16.089,44.0,1.93,0.88
2016-09-14 20:00:00,19.38,0.19,13.87,0.7,partly-cloudy-night,,0.0,0.0,,1023.04,Partly Cloudy,19.38,1473901200,0,16.089,49.0,1.04,0.61
2016-09-14 21:00:00,18.67,0.18,14.06,0.75,partly-cloudy-night,,0.0,0.0,,1023.37,Partly Cloudy,18.67,1473904800,0,16.089,53.0,0.76,0.46
2016-09-14 22:00:00,17.91,0.18,14.15,0.79,partly-cloudy-night,,0.0,0.0,,1023.53,Partly Cloudy,17.91,1473908400,0,16.089,47.0,0.63,0.38
2016-09-14 23:00:00,17.61,0.07,14.37,0.81,clear-night,,0.0,0.0,,1023.6,Clear,17.61,1473912000,0,16.089,55.0,0.65,0.4
2016-09-15 00:00:00,17.05,0.02,14.21,0.83,clear-night,,0.0,0.0,,1023.67,Clear,17.05,1473915600,0,16.089,62.0,0.55,0.33
2016-09-15 01:00:00,16.91,0.16,14.3,0.85,partly-cloudy-night,,0.0,0.0,,1023.5,Partly Cloudy,16.91,1473919200,0,16.089,78.0,0.4,0.32
2016-09-15 02:00:00,16.41,0.51,14.19,0.87,partly-cloudy-night,,0.0,0.0,,1023.59,Mostly Cloudy,16.41,1473922800,0,16.089,88.0,0.35,0.35
2016-09-15 03:00:00,16.29,0.12,14.09,0.87,clear-night,,0.0,0.0,,1023.34,Clear,16.29,1473926400,0,16.089,96.0,0.42,0.34
2016-09-15 04:00:00,16.13,0.0,14.05,0.87,clear-night,,0.0,0.0,,1023.18,Clear,16.13,1473930000,0,16.089,104.0,0.35,0.25
2016-09-15 05:00:00,15.76,0.09,14.02,0.89,clear-night,,0.0,0.0,,1023.38,Clear,15.76,1473933600,0,16.089,100.0,0.26,0.24
2016-09-15 06:00:00,15.57,0.15,13.82,0.89,partly-cloudy-night,,0.0,0.0,,1023.7,Partly Cloudy,15.57,1473937200,0,16.089,97.0,0.31,0.22
2016-09-15 07:00:00,15.66,0.09,13.97,0.9,clear-day,,0.0,0.0,,1023.92,Clear,15.66,1473940800,0,16.089,97.0,0.54,0.34
2016-09-15 08:00:00,18.0,0.41,15.68,0.87,partly-cloudy-day,,0.0,0.0,,1024.24,Partly Cloudy,17.89,1473944400,0,16.089,117.0,1.63,0.87
